 125  -18.79152  -15.21652   -9.14999   -8.71758   -1.01762    0.56256    1.16203    4.18472   10.04868   10.69157   14.52863   17.37082   17.77206
 126  -18.81479  -15.24295   -9.03101   -8.67835   -1.02161    0.56544    1.04267    4.16049   10.24171   10.75608   14.46758   17.28888   17.60347
 127  -18.83542  -15.26637   -8.92172   -8.64382   -1.03302    0.57258    0.94028    4.13490   10.41997   10.81850   14.41249   17.21133   17.44952
 128  -18.85335  -15.28674   -8.82344   -8.61394   -1.05033    0.58295    0.85455    4.10914   10.58112   10.87720   14.36377   17.13945   17.31199
 129  -18.86857  -15.30403   -8.73751   -8.58872   -1.07136    0.59526    0.78474    4.08449   10.72280   10.93052   14.32181   17.07467   17.19254
 130  -18.88106  -15.31821   -8.66518   -8.56812   -1.09350    0.60805    0.72979    4.06219   10.84268   10.97684   14.28693   17.01857   17.09268
 131  -18.89079  -15.32926   -8.60758   -8.55212   -1.11411    0.61986    0.68856    4.04342   10.93859   11.01465   14.25942   16.97276   17.01367
 132  -18.89775  -15.33716   -8.56569   -8.54070   -1.13076    0.62936    0.65998    4.02921   11.00862   11.04268   14.23955   16.93875   16.95654
 133  -18.90193  -15.34191   -8.54024   -8.53386   -1.14156    0.63552    0.64319    4.02034   11.05129   11.05992   14.22753   16.91777   16.92198
 134  -18.90332  -15.34349   -8.53177   -8.53152   -1.14530    0.63762    0.63768    4.01733   11.06558   11.06578   14.22351   16.91026   16.91083
 135  -18.90332  -15.34349   -8.53177   -8.53152   -1.14530    0.63762    0.63768    4.01733   11.06558   11.06578   14.22351   16.91026   16.91083
 136  -18.91081  -15.33325   -8.53099   -8.53074   -1.14421    0.63876    0.63883    4.01648   11.04653   11.04672   14.22141   16.92545   16.92602
 137  -18.93302  -15.30281   -8.52866   -8.52840   -1.14094    0.64218    0.64228    4.01393   10.99026   10.99045   14.21513   16.97009   16.97068
 138  -18.96918  -15.25293   -8.52478   -8.52451   -1.13553    0.64786    0.64799    4.00960   10.89930   10.89949   14.20478   17.04161   17.04221
 139  -19.01813  -15.18478   -8.51935   -8.51907   -1.12799    0.65575    0.65591    4.00341   10.77738   10.77757   14.19050   17.13616   17.13677
 140  -19.07844  -15.09980   -8.51240   -8.51209   -1.11839    0.66577    0.66596    3.99523   10.62898   10.62917   14.17252   17.24913   17.24975
 141  -19.14859  -14.99955   -8.50392   -8.50359   -1.10676    0.67784    0.67807    3.98488   10.45879   10.45898   14.15110   17.37565   17.37630
 142  -19.22702  -14.88560   -8.49393   -8.49359   -1.09317    0.69185    0.69211    3.97218   10.27142   10.27162   14.12657   17.51096   17.51163
 143  -19.31225  -14.75944   -8.48246   -8.48209   -1.07771    0.70766    0.70795    3.95689   10.07114   10.07134   14.09931   17.65061   17.65130
 144  -19.40294  -14.62247   -8.46952   -8.46914   -1.06045    0.72511    0.72543    3.93876    9.86178    9.86198   14.06973   17.79061   17.79132
 145  -19.49789  -14.47592   -8.45514   -8.45473   -1.04148    0.74401    0.74436    3.91751    9.64671    9.64692   14.03830   17.92744   17.92817
 146  -19.59604  -14.32089   -8.43935   -8.43892   -1.02089    0.76415    0.76453    3.89283    9.42888    9.42909   14.00550   18.05808   18.05884
 147  -19.69649  -14.15833   -8.42217   -8.42172   -0.99876    0.78528    0.78568    3.86442    9.21082    9.21104   13.97183   18.17995   18.18072
 148  -19.79844  -13.98909   -8.40363   -8.40316   -0.97520    0.80711    0.80754    3.83196    8.99476    8.99498   13.93782   18.29087   18.29166
 149  -19.90125  -13.81389   -8.38377   -8.38329   -0.95029    0.82935    0.82980    3.79514    8.78259    8.78282   13.90401   18.38904   18.38984
 150  -20.00434  -13.63337   -8.36264   -8.36214   -0.92413    0.85164    0.85212    3.75363    8.57601    8.57624   13.87092   18.47298   18.47380
 151  -20.10722  -13.44810   -8.34026   -8.33975   -0.89679    0.87362    0.87411    3.70714    8.37647    8.37671   13.83905   18.54153   18.54235
 152  -20.20948  -13.25858   -8.31669   -8.31617   -0.86837    0.89487    0.89538    3.65539    8.18531    8.18555   13.80891   18.59377   18.59461
 153  -20.31076  -13.06526   -8.29197   -8.29144   -0.83894    0.91495    0.91547    3.59815    8.00369    8.00393   13.78096   18.62905   18.62989
 154  -20.41077  -12.86856   -8.26616   -8.26562   -0.80857    0.93341    0.93394    3.53519    7.83267    7.83291   13.75560   18.64691   18.64777
 155  -20.50923  -12.66887   -8.23931   -8.23876   -0.77732    0.94975    0.95030    3.46637    7.67321    7.67345   13.73322   18.64713   18.64799
 156  -20.60592  -12.46654   -8.21148   -8.21093   -0.74527    0.96350    0.96406    3.39156    7.52619    7.52642   13.71413   18.62964   18.63050
 157  -20.70064  -12.26192   -8.18274   -8.18219   -0.71247    0.97418    0.97474    3.31071    7.39237    7.39260   13.69858   18.59454   18.59540
 158  -20.79322  -12.05535   -8.15316   -8.15261   -0.67897    0.98131    0.98187    3.22382    7.27246    7.27267   13.68679   18.54210   18.54295
 159  -20.88350  -11.84715   -8.12281   -8.12226   -0.64483    0.98447    0.98503    3.13096    7.16703    7.16724   13.67887   18.47270   18.47356
 160  -20.97135  -11.63767   -8.09178   -8.09124   -0.61009    0.98330    0.98386    3.03226    7.07658    7.07678   13.67489   18.38688   18.38773
 161  -21.05666  -11.42724   -8.06015   -8.05961   -0.57482    0.97748    0.97804    2.92790    7.00146    7.00165   13.67486   18.28528   18.28612
 162  -21.13931  -11.21620   -8.02802   -8.02748   -0.53906    0.96683    0.96738    2.81814    6.94191    6.94209   13.67873   18.16862   18.16945
 163  -21.21922  -11.00490   -7.99548   -7.99495   -0.50288    0.95124    0.95178    2.70331    6.89800    6.89816   13.68638   18.03775   18.03858
 164  -21.29631  -10.79374   -7.96264   -7.96211   -0.46633    0.93072    0.93125    2.58376    6.86966    6.86982   13.69763   17.89360   17.89441
 165  -21.37049  -10.58310   -7.92961   -7.92910   -0.42950    0.90542    0.90593    2.45995    6.85668    6.85682   13.71229   17.73716   17.73796
 166  -21.44171  -10.37341   -7.89652   -7.89601   -0.39246    0.87559    0.87608    2.33235    6.85866    6.85879   13.73009   17.56951   17.57031
 167  -21.50989  -10.16513   -7.86348   -7.86299   -0.35530    0.84158    0.84206    2.20151    6.87507    6.87519   13.75073   17.39181   17.39259
 168  -21.57501   -9.95875   -7.83064   -7.83016   -0.31815    0.80387    0.80433    2.06802    6.90524    6.90535   13.77391   17.20526   17.20602
 169  -21.63699   -9.75481   -7.79813   -7.79766   -0.28111    0.76299    0.76343    1.93253    6.94836    6.94846   13.79926   17.01113   17.01189
 170  -21.69581   -9.55388   -7.76610   -7.76564   -0.24433    0.71954    0.71995    1.79572    7.00350    7.00359   13.82642   16.81079   16.81153
 171  -21.75142   -9.35660   -7.73469   -7.73425   -0.20796    0.67415    0.67454    1.65836    7.06962    7.06970   13.85501   16.60563   16.60635
 172  -21.80380   -9.16366   -7.70407   -7.70364   -0.17218    0.62749    0.62786    1.52124    7.14557    7.14565   13.88462   16.39714   16.39785
 173  -21.85290   -8.97582   -7.67440   -7.67398   -0.13716    0.58024    0.58057    1.38523    7.23011    7.23017   13.91485   16.18690   16.18759
 174  -21.89871   -8.79389   -7.64583   -7.64542   -0.10312    0.53304    0.53335    1.25124    7.32186    7.32192   13.94531   15.97655   15.97723
 175  -21.94121   -8.61879   -7.61852   -7.61813   -0.07026    0.48654    0.48683    1.12025    7.41937    7.41942   13.97556   15.76786   15.76853
 176  -21.98036   -8.45146   -7.59265   -7.59227   -0.03881    0.44136    0.44162    0.99330    7.52103    7.52107   14.00522   15.56270   15.56336
 177  -22.01617   -8.29296   -7.56837   -7.56801   -0.00900    0.39808    0.39832    0.87149    7.62509    7.62513   14.03389   15.36308   15.36373
 178  -22.04860   -8.14439   -7.54585   -7.54549    0.01895    0.35724    0.35745    0.75598    7.72968    7.72972   14.06118   15.17115   15.17179
 179  -22.07764   -8.00691   -7.52522   -7.52488    0.04479    0.31933    0.31951    0.64794    7.83273    7.83277   14.08673   14.98921   14.98983
